SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL
NSE,E,1997,EQUITY,0,LICHSGFIN
NSE,E,19970,EQUITY,0,901HUDCO34
NSE,E,19972,EQUITY,0,735PFCL35
NSE,E,19974,EQUITY,0,736PFCL28
NSE,E,19976,EQUITY,0,760PFCL35
NSE,E,1999,EQUITY,0,888IRFC29
NSE,E,20,EQUITY,0,66GA30A
NSE,E,20016,EQUITY,0,714BR30
NSE,E,20017,EQUITY,0,72KA31
NSE,E,20018,EQUITY,0,71JK30
NSE,E,20019,EQUITY,0,714AP34
NSE,E,20020,EQUITY,0,718AP33
NSE,E,20022,EQUITY,0,830PFCL27
NSE,E,20026,EQUITY,0,867PFCL33
NSE,E,20028,EQUITY,0,892PFCL33
NSE,E,2003,EQUITY,0,SGBJAN29X
NSE,E,20030,EQUITY,0,774IREDA31
NSE,E,20032,EQUITY,0,735NABAR31
NSE,E,20034,EQUITY,0,764NABAR31
NSE,E,2004,EQUITY,0,AHLADA
NSE,E,20040,EQUITY,0,711HP30
NSE,E,20041,EQUITY,0,711HP28
NSE,E,20045,EQUITY,0,940SCL26A
NSE,E,20052,EQUITY,0,740IIFCL33
NSE,E,20056,EQUITY,0,866IIFC34B
NSE,E,20058,EQUITY,0,891IIFCL34
NSE,E,20061,EQUITY,0,990SCL26A
NSE,E,20063,EQUITY,0,HEALTHX
NSE,E,20065,EQUITY,0,902SCL26A
NSE,E,20071,EQUITY,0,INTENTECH
NSE,E,20072,EQUITY,0,INFRABEES
NSE,E,20075,EQUITY,0,948SCL26A
NSE,E,20082,EQUITY,0,SCLZC26D
NSE,E,20088,EQUITY,0,SCLZC26E
NSE,E,20090,EQUITY,0,CPCAP
NSE,E,20092,EQUITY,0,TASTYBITE
NSE,E,20094,EQUITY,0,965SCL28A
NSE,E,20099,EQUITY,0,710GJ30
NSE,E,20100,EQUITY,0,711AS30
NSE,E,20102,EQUITY,0,1015SCL28
NSE,E,20104,EQUITY,0,925SCL28A
NSE,E,20106,EQUITY,0,971SCL28A
NSE,E,20108,EQUITY,0,718HP32
NSE,E,20109,EQUITY,0,718BR30
NSE,E,20110,EQUITY,0,GREENPOWER
NSE,E,20111,EQUITY,0,1050SCL30
NSE,E,20116,EQUITY,0,1003SCL30A
NSE,E,20118,EQUITY,0,1075SCL33B
NSE,E,20120,EQUITY,0,980SCL33
NSE,E,20125,EQUITY,0,925SCL25G
NSE,E,2013,EQUITY,0,61CG27
NSE,E,20130,EQUITY,0,965SCL25F
NSE,E,20134,EQUITY,0,RAMKY
NSE,E,20136,EQUITY,0,732GS2030
NSE,E,2014,EQUITY,0,657GJ31
NSE,E,20141,EQUITY,0,BABAFP
NSE,E,20146,EQUITY,0,718AS30
NSE,E,20147,EQUITY,0,719AP34
NSE,E,20148,EQUITY,0,69GA30
NSE,E,20151,EQUITY,0,725GR2028
NSE,E,20152,EQUITY,0,ASKAUTOLTD
NSE,E,20154,EQUITY,0,69KA30
NSE,E,20155,EQUITY,0,69AS30
NSE,E,20159,EQUITY,0,ARIHANTSUP
NSE,E,2016,EQUITY,0,661RJ31A
NSE,E,20160,EQUITY,0,CANTABIL
NSE,E,2017,EQUITY,0,661TS51
NSE,E,20170,EQUITY,0,ROXHITECH
NSE,E,20171,EQUITY,0,77GA33B
NSE,E,20172,EQUITY,0,77MH33A
NSE,E,20173,EQUITY,0,77MH34A
NSE,E,20179,EQUITY,0,773UP34
NSE,E,2018,EQUITY,0,LUMAXIND
NSE,E,20180,EQUITY,0,773UP35
NSE,E,20182,EQUITY,0,ASHOKA
NSE,E,20183,EQUITY,0,772AP38
NSE,E,20184,EQUITY,0,774HP38
NSE,E,20188,EQUITY,0,WABAG
NSE,E,20189,EQUITY,0,773TS40
NSE,E,2019,EQUITY,0,662HR41
NSE,E,20190,EQUITY,0,769AP42
NSE,E,20194,EQUITY,0,AKSHARCHEM
NSE,E,20196,EQUITY,0,BEDMUTHA
NSE,E,20197,EQUITY,0,76JK53A
NSE,E,2020,EQUITY,0,662RJ41
NSE,E,20203,EQUITY,0,URJA
NSE,E,2021,EQUITY,0,663HP31
NSE,E,20213,EQUITY,0,SUNREST
NSE,E,20218,EQUITY,0,750GA30
NSE,E,20219,EQUITY,0,780HR30
NSE,E,2022,EQUITY,0,663WB31
NSE,E,20220,EQUITY,0,768UP34A
NSE,E,20221,EQUITY,0,77UP35
NSE,E,20222,EQUITY,0,767KA36
NSE,E,20224,EQUITY,0,JWL
NSE,E,20225,EQUITY,0,768TS37
NSE,E,20226,EQUITY,0,77BR38
NSE,E,2023,EQUITY,0,663HP33
NSE,E,20230,EQUITY,0,756JK48
NSE,E,20231,EQUITY,0,766ML32
NSE,E,20233,EQUITY,0,CLEDUCATE
NSE,E,20238,EQUITY,0,765GA33
NSE,E,2024,EQUITY,0,664UP31
NSE,E,20240,EQUITY,0,765HR33B
NSE,E,20242,EQUITY,0,OBEROIRLTY
NSE,E,20243,EQUITY,0,767NL33B
NSE,E,20244,EQUITY,0,768AR33
NSE,E,20257,EQUITY,0,ESILVER
NSE,E,20261,EQUITY,0,IREDA
NSE,E,20277,EQUITY,0,745GJ30
NSE,E,20278,EQUITY,0,750AS30
NSE,E,20279,EQUITY,0,657GJ29
NSE,E,20280,EQUITY,0,658AP30
NSE,E,20288,EQUITY,0,658KA30
NSE,E,20289,EQUITY,0,ROCKINGDCE
NSE,E,2029,EQUITY,0,IRFC
NSE,E,20293,EQUITY,0,TATATECH
NSE,E,20296,EQUITY,0,SHAH
NSE,E,203,EQUITY,0,ASHAPURMIN
NSE,E,20302,EQUITY,0,PRESTIGE
NSE,E,20303,EQUITY,0,GANDHAR
NSE,E,20309,EQUITY,0,718AP28
NSE,E,2031,EQUITY,0,M&M
NSE,E,20310,EQUITY,0,717HR29
NSE,E,20311,EQUITY,0,718AS29
NSE,E,20312,EQUITY,0,72JK29
NSE,E,20313,EQUITY,0,709KA30
NSE,E,20314,EQUITY,0,NRAIL
NSE,E,20322,EQUITY,0,FEDFINA
NSE,E,20323,EQUITY,0,RESPONIND
NSE,E,20329,EQUITY,0,CGCL
NSE,E,20335,EQUITY,0,768TN30B
NSE,E,20337,EQUITY,0,SHANKARA
NSE,E,20342,EQUITY,0,774CG31
NSE,E,20344,EQUITY,0,771HR33
NSE,E,20347,EQUITY,0,774RJ33
NSE,E,20348,EQUITY,0,775GA33
NSE,E,20349,EQUITY,0,775UP33
NSE,E,20350,EQUITY,0,773KA34
NSE,E,20351,EQUITY,0,775UP34
NSE,E,20352,EQUITY,0,774TS35
NSE,E,20353,EQUITY,0,775HR35A
NSE,E,20354,EQUITY,0,775RJ35
NSE,E,20355,EQUITY,0,777AP35
NSE,E,20356,EQUITY,0,779PN36
NSE,E,20357,EQUITY,0,776MP37A
NSE,E,20358,EQUITY,0,720AS30
NSE,E,20359,EQUITY,0,704GJ30
NSE,E,20360,EQUITY,0,779PN37
NSE,E,20361,EQUITY,0,777MN38
NSE,E,20362,EQUITY,0,771WB41
NSE,E,20363,EQUITY,0,771WB43
NSE,E,20364,EQUITY,0,771KL43
NSE,E,20365,EQUITY,0,774JK43
NSE,E,20366,EQUITY,0,764RJ49
NSE,E,20367,EQUITY,0,758GJ26
NSE,E,20368,EQUITY,0,765GJ29A
NSE,E,20372,EQUITY,0,FLAIR
NSE,E,20374,EQUITY,0,COALINDIA
NSE,E,20390,EQUITY,0,77AP29A
NSE,E,20391,EQUITY,0,773AP32A
NSE,E,20392,EQUITY,0,769KA33A
NSE,E,20393,EQUITY,0,772HR33
NSE,E,20394,EQUITY,0,774RJ33A
NSE,E,20395,EQUITY,0,778NL33
NSE,E,20396,EQUITY,0,772KA35
NSE,E,20397,EQUITY,0,777PN36
NSE,E,20398,EQUITY,0,771AP37A
NSE,E,20399,EQUITY,0,772WB37
NSE,E,204,EQUITY,0,UNIDT
NSE,E,20400,EQUITY,0,781MZ37
NSE,E,20401,EQUITY,0,774BR38
NSE,E,20402,EQUITY,0,764JK50
NSE,E,20406,EQUITY,0,CBAZAAR
NSE,E,20410,EQUITY,0,MARINETRAN
NSE,E,20413,EQUITY,0,IOLCP
NSE,E,20415,EQUITY,0,SHEETAL
NSE,E,20425,EQUITY,0,NACLIND
NSE,E,2043,EQUITY,0,RAMCOCEM
NSE,E,20435,EQUITY,0,850CIFCL26
NSE,E,20437,EQUITY,0,CIFCZC26
NSE,E,20443,EQUITY,0,860CIFCL28
NSE,E,20445,EQUITY,0,CIFCZC28
NSE,E,20448,EQUITY,0,724GR2033
NSE,E,20453,EQUITY,0,APCL
NSE,E,20454,EQUITY,0,GRAPHISAD
NSE,E,20470,EQUITY,0,767TN30
NSE,E,20472,EQUITY,0,771AP31
NSE,E,20475,EQUITY,0,771HR33A
NSE,E,20476,EQUITY,0,774AS33A
NSE,E,20477,EQUITY,0,772KA35A
NSE,E,20478,EQUITY,0,771KA36
NSE,E,20479,EQUITY,0,766GJ30A
NSE,E,2048,EQUITY,0,INDIGOPNTS
NSE,E,20480,EQUITY,0,77TS38
NSE,E,20481,EQUITY,0,WIPL
NSE,E,20482,EQUITY,0,77AP38
NSE,E,20483,EQUITY,0,763JK53A
NSE,E,20488,EQUITY,0,ACCENTMIC
NSE,E,2049,EQUITY,0,CHENNPETRO
NSE,E,20498,EQUITY,0,PRESSTONIC
NSE,E,20503,EQUITY,0,AVATAR
NSE,E,20518,EQUITY,0,720AR30
NSE,E,20519,EQUITY,0,724HR29
NSE,E,20528,EQUITY,0,PRUDMOULI
NSE,E,20531,EQUITY,0,BAJEL
NSE,E,20532,EQUITY,0,GOLDAXIS
NSE,E,20534,EQUITY,0,GRAVITA
NSE,E,20542,EQUITY,0,SJLOGISTIC
NSE,E,20546,EQUITY,0,715GA30
NSE,E,20547,EQUITY,0,BBNPPGOLD
NSE,E,20551,EQUITY,0,DOMS
NSE,E,20556,EQUITY,0,INDIASHLTR
NSE,E,2056,EQUITY,0,HOMEFIRST
NSE,E,20560,EQUITY,0,DOLLAR
NSE,E,20570,EQUITY,0,764AR30
NSE,E,20571,EQUITY,0,764GA30
NSE,E,20572,EQUITY,0,635AP27
NSE,E,20573,EQUITY,0,717KA29
NSE,E,20574,EQUITY,0,72AP30
NSE,E,20575,EQUITY,0,721AP31
NSE,E,20586,EQUITY,0,810ABHF28
NSE,E,20588,EQUITY,0,802ABHF28
NSE,E,20590,EQUITY,0,803ABHF27
NSE,E,20595,EQUITY,0,813ABHF28
NSE,E,20598,EQUITY,0,658GA30
NSE,E,20599,EQUITY,0,690AP27
NSE,E,206,EQUITY,0,ASHIMASYN
NSE,E,20601,EQUITY,0,644GJ29
NSE,E,20603,EQUITY,0,SHREEOSFM
NSE,E,20607,EQUITY,0,INOXINDIA
NSE,E,20612,EQUITY,0,850TPL26
NSE,E,20614,EQUITY,0,847TPL26
NSE,E,20616,EQUITY,0,SUPERHOUSE
NSE,E,20621,EQUITY,0,PENIND
NSE,E,20622,EQUITY,0,TPL26
NSE,E,20638,EQUITY,0,92LTF29
NSE,E,20642,EQUITY,0,JINDWORLD
NSE,E,20643,EQUITY,0,935LTF29
NSE,E,20648,EQUITY,0,884LTF29
NSE,E,2065,EQUITY,0,689BR28
NSE,E,20653,EQUITY,0,655AS30
NSE,E,20654,EQUITY,0,65AP30
NSE,E,20655,EQUITY,0,898LTF29
NSE,E,20666,EQUITY,0,656AP31
NSE,E,20667,EQUITY,0,714GA30
NSE,E,20671,EQUITY,0,885LTF27
NSE,E,20687,EQUITY,0,905LTF27
NSE,E,20689,EQUITY,0,852LTF27
NSE,E,20691,EQUITY,0,87LTF27
NSE,E,20696,EQUITY,0,718GJ30
NSE,E,20698,EQUITY,0,SCHAND
NSE,E,2071,EQUITY,0,645RJ27
NSE,E,20713,EQUITY,0,85LTF26
NSE,E,20715,EQUITY,0,865LTF26
NSE,E,20722,EQUITY,0,754AS28A
NSE,E,20724,EQUITY,0,755GJ31
NSE,E,2073,EQUITY,0,VTL
NSE,E,20731,EQUITY,0,763ML32
NSE,E,20732,EQUITY,0,762UP33
NSE,E,20733,EQUITY,0,763GA33
NSE,E,20734,EQUITY,0,763AR33
NSE,E,20735,EQUITY,0,762UP34
NSE,E,20737,EQUITY,0,706AP30
NSE,E,20738,EQUITY,0,765HP35
NSE,E,20739,EQUITY,0,762KL38
NSE,E,2074,EQUITY,0,699JK31
NSE,E,20740,EQUITY,0,76KA38
NSE,E,20741,EQUITY,0,763BR38
NSE,E,20742,EQUITY,0,761HP38
NSE,E,20743,EQUITY,0,763WB38
NSE,E,20744,EQUITY,0,764KA39
NSE,E,20745,EQUITY,0,758TS41
NSE,E,20746,EQUITY,0,771JK48
NSE,E,20749,EQUITY,0,878MFL27
NSE,E,20751,EQUITY,0,885MFL28
NSE,E,20753,EQUITY,0,771HDFCB33
NSE,E,20760,EQUITY,0,RPPINFRA
NSE,E,20769,EQUITY,0,957ISFL26
NSE,E,2077,EQUITY,0,685GA31
NSE,E,20771,EQUITY,0,10ISFL26
NSE,E,20772,EQUITY,0,715AP31
NSE,E,20773,EQUITY,0,715AP32
NSE,E,20774,EQUITY,0,705AS30
NSE,E,20775,EQUITY,0,712HR40
NSE,E,20778,EQUITY,0,JAMNAAUTO
NSE,E,20779,EQUITY,0,1003ISFL28
NSE,E,2078,EQUITY,0,688MN31
NSE,E,20784,EQUITY,0,1050ISFL28
NSE,E,20786,EQUITY,0,80409TCH27
NSE,E,20788,EQUITY,0,MOTISONS
NSE,E,2079,EQUITY,0,685RJ31
NSE,E,20790,EQUITY,0,SUMEETINDS
NSE,E,20796,EQUITY,0,707JK30
NSE,E,20797,EQUITY,0,708KA31
NSE,E,20799,EQUITY,0,BHAGYANGR
NSE,E,2080,EQUITY,0,688UP31
NSE,E,2081,EQUITY,0,69AP32
NSE,E,20817,EQUITY,0,IRBINVIT
NSE,E,20822,EQUITY,0,SURAJEST
NSE,E,20825,EQUITY,0,HUDCO
NSE,E,20830,EQUITY,0,MOIL
NSE,E,20831,EQUITY,0,MUTHOOTMF
NSE,E,20841,EQUITY,0,765NBFID38
NSE,E,20843,EQUITY,0,779SIDBI27
NSE,E,20844,EQUITY,0,72HP35
NSE,E,20845,EQUITY,0,716KA30
NSE,E,20846,EQUITY,0,717HP30
NSE,E,20848,EQUITY,0,768IREDA33
NSE,E,20849,EQUITY,0,717HR30
NSE,E,2085,EQUITY,0,MAHSCOOTER
NSE,E,20850,EQUITY,0,722AS30
NSE,E,20851,EQUITY,0,702AS30
NSE,E,20854,EQUITY,0,HAPPYFORGE
NSE,E,20856,EQUITY,0,ZEELEARN
NSE,E,20858,EQUITY,0,695HP34
NSE,E,20859,EQUITY,0,695HP33
NSE,E,2086,EQUITY,0,689AP35
NSE,E,20860,EQUITY,0,696HR40
NSE,E,20861,EQUITY,0,699AR30
NSE,E,20862,EQUITY,0,699GA30
NSE,E,20863,EQUITY,0,702AP30
NSE,E,20864,EQUITY,0,697KA28
NSE,E,20874,EQUITY,0,RBZJEWEL
NSE,E,20877,EQUITY,0,PSPPROJECT
NSE,E,20878,EQUITY,0,MUFTI
NSE,E,2088,EQUITY,0,MAHSEAMLES
NSE,E,2089,EQUITY,0,688RJ46
NSE,E,20899,EQUITY,0,EFORCE
NSE,E,20903,EQUITY,0,813PNBH33
NSE,E,20905,EQUITY,0,AZAD
NSE,E,20906,EQUITY,0,A2ZINFRA
NSE,E,20912,EQUITY,0,697KA30
NSE,E,20913,EQUITY,0,672GA30
NSE,E,20914,EQUITY,0,672AP28
NSE,E,20915,EQUITY,0,722AS29
NSE,E,20916,EQUITY,0,722GA29
NSE,E,20917,EQUITY,0,724AS30
NSE,E,20918,EQUITY,0,717KA30
NSE,E,20919,EQUITY,0,715AP36
NSE,E,2092,EQUITY,0,689WB41
NSE,E,20921,EQUITY,0,654GA30
NSE,E,20922,EQUITY,0,648AP27
NSE,E,20923,EQUITY,0,654AP30
NSE,E,20926,EQUITY,0,74GJ26
NSE,E,20927,EQUITY,0,758GJ32
NSE,E,20928,EQUITY,0,766TN33
NSE,E,20930,EQUITY,0,JALAN
NSE,E,20931,EQUITY,0,767UK33A
NSE,E,20933,EQUITY,0,756TN53A
NSE,E,20936,EQUITY,0,KIRLOSENG
NSE,E,20937,EQUITY,0,767GA33A
NSE,E,20938,EQUITY,0,767UP33
NSE,E,20942,EQUITY,0,767RJ33
NSE,E,20943,EQUITY,0,765UP34
NSE,E,20944,EQUITY,0,767HR35
NSE,E,20945,EQUITY,0,768KA37
NSE,E,20946,EQUITY,0,764WB43A
NSE,E,20947,EQUITY,0,772JK43
NSE,E,20948,EQUITY,0,762KL44
NSE,E,2095,EQUITY,0,686TS41
NSE,E,20950,EQUITY,0,RKDL
NSE,E,20956,EQUITY,0,SUNCLAY
NSE,E,20959,EQUITY,0,719JK29
NSE,E,2096,EQUITY,0,687AP37
NSE,E,20960,EQUITY,0,72AS29
NSE,E,20961,EQUITY,0,798AP31
NSE,E,20963,EQUITY,0,8AR30
NSE,E,20964,EQUITY,0,780KA30
NSE,E,20965,EQUITY,0,793KA31
NSE,E,2097,EQUITY,0,685TN51
NSE,E,20974,EQUITY,0,VSCL
NSE,E,20986,EQUITY,0,940SCL26B
NSE,E,20988,EQUITY,0,INDIGRID
NSE,E,20995,EQUITY,0,990SCL26B
NSE,E,21,EQUITY,0,664UP30
NSE,E,21000,EQUITY,0,948SCL26B
NSE,E,21001,EQUITY,0,PSB
NSE,E,21003,EQUITY,0,SCLZC26F
NSE,E,21008,EQUITY,0,SCLZC26G
NSE,E,21010,EQUITY,0,965SCL28B
NSE,E,21016,EQUITY,0,925SCL28B
NSE,E,21019,EQUITY,0,971SCL28B
NSE,E,21021,EQUITY,0,FMNL
NSE,E,21024,EQUITY,0,980SCL33D
NSE,E,21026,EQUITY,0,835SCL23A
NSE,E,21028,EQUITY,0,875SCL23A
NSE,E,21030,EQUITY,0,1025SCL33
NSE,E,21031,EQUITY,0,8HR30
NSE,E,21032,EQUITY,0,726GJ29
NSE,E,21034,EQUITY,0,726AS29
NSE,E,21039,EQUITY,0,648AP32
NSE,E,21040,EQUITY,0,641GA30
NSE,E,21042,EQUITY,0,1075SCL33
NSE,E,21044,EQUITY,0,980SCL33B
NSE,E,21046,EQUITY,0,795JK30
NSE,E,21047,EQUITY,0,788GA30
NSE,E,21048,EQUITY,0,8AS30
NSE,E,21049,EQUITY,0,773GJ29
NSE,E,21050,EQUITY,0,780AP33
NSE,E,21051,EQUITY,0,73HP30
NSE,E,21054,EQUITY,0,688AP35
NSE,E,21056,EQUITY,0,835SCL23B
NSE,E,21058,EQUITY,0,INDIFRA
NSE,E,2106,EQUITY,0,MANGLMCEM
NSE,E,21062,EQUITY,0,INNOVACAP
NSE,E,2107,EQUITY,0,STOVEKRAFT
NSE,E,21074,EQUITY,0,SUPREMEPWR
NSE,E,21077,EQUITY,0,SURANASOL
NSE,E,21091,EQUITY,0,STARCEMENT
NSE,E,21093,EQUITY,0,TECHLABS
NSE,E,21096,EQUITY,0,SAIFL
NSE,E,21099,EQUITY,0,SHEKHAWATI
NSE,E,21107,EQUITY,0,HRHNEXT
NSE,E,21113,EQUITY,0,BFINVEST
NSE,E,21119,EQUITY,0,KICL
NSE,E,21131,EQUITY,0,TEJASNET
NSE,E,21132,EQUITY,0,AKANKSHA
NSE,E,21133,EQUITY,0,743GJ27
NSE,E,21138,EQUITY,0,688AP34
NSE,E,21139,EQUITY,0,694GA30
NSE,E,21141,EQUITY,0,695HP29
NSE,E,21152,EQUITY,0,747GJ28
NSE,E,21153,EQUITY,0,774AP32A
NSE,E,21154,EQUITY,0,ERIS
NSE,E,21155,EQUITY,0,774KA34
NSE,E,21156,EQUITY,0,774RJ34
NSE,E,21161,EQUITY,0,692BR32
NSE,E,21162,EQUITY,0,695AS30
NSE,E,21163,EQUITY,0,773KA35A
NSE,E,21164,EQUITY,0,774AP36A
NSE,E,21165,EQUITY,0,778PN37
NSE,E,21166,EQUITY,0,779PN38
NSE,E,21167,EQUITY,0,773BR39
NSE,E,21168,EQUITY,0,77AP43A
NSE,E,21169,EQUITY,0,724GJ29
NSE,E,21174,EQUITY,0,CDSL
NSE,E,21185,EQUITY,0,KCEIL
NSE,E,21186,EQUITY,0,KLL
NSE,E,21194,EQUITY,0,855TCAPS27
NSE,E,21195,EQUITY,0,GTPL
NSE,E,21197,EQUITY,0,865TCAPS27
NSE,E,212,EQUITY,0,ASHOKLEY
NSE,E,21213,EQUITY,0,730AS29
NSE,E,21214,EQUITY,0,728GJ29
NSE,E,21216,EQUITY,0,654GJ30
NSE,E,21218,EQUITY,0,ACCORD
NSE,E,21221,EQUITY,0,9TCAP28
NSE,E,21225,EQUITY,0,910TCAP28
NSE,E,21227,EQUITY,0,875TCAPS29
NSE,E,21229,EQUITY,0,885TCAPS29
NSE,E,21231,EQUITY,0,815LTF27
NSE,E,21233,EQUITY,0,9HFL34
NSE,E,21235,EQUITY,0,657AP30
NSE,E,21236,EQUITY,0,703HR40
NSE,E,21237,EQUITY,0,705AP31
NSE,E,21238,EQUITY,0,AUBANK
NSE,E,21239,EQUITY,0,78NABARD27
NSE,E,2124,EQUITY,0,MASTEK
NSE,E,21247,EQUITY,0,DIGIDRIVE
NSE,E,21252,EQUITY,0,NIFTYAXIS
NSE,E,21254,EQUITY,0,LOWVOLIETF
NSE,E,21259,EQUITY,0,753AS29
NSE,E,21260,EQUITY,0,TRANSWIND
NSE,E,21262,EQUITY,0,764GJ31
NSE,E,21264,EQUITY,0,766GJ32
NSE,E,21269,EQUITY,0,772TN34
NSE,E,21270,EQUITY,0,778AS34
NSE,E,21271,EQUITY,0,772MH35
NSE,E,21272,EQUITY,0,776KL35
NSE,E,21273,EQUITY,0,773MH36
NSE,E,21274,EQUITY,0,774KA36
NSE,E,21275,EQUITY,0,SUMMITSEC
NSE,E,21276,EQUITY,0,777HR36
NSE,E,21277,EQUITY,0,778PY36
NSE,E,21281,EQUITY,0,772KA37
NSE,E,21283,EQUITY,0,771KA38
NSE,E,21288,EQUITY,0,768JK44
NSE,E,21308,EQUITY,0,777IREDA27
NSE,E,21314,EQUITY,0,DYNPRO
NSE,E,21315,EQUITY,0,765PGCIL34
NSE,E,21321,EQUITY,0,SEITINVIT
NSE,E,21325,EQUITY,0,840CIFCL27
NSE,E,2133,EQUITY,0,MDL
NSE,E,21334,EQUITY,0,JYOTICNC
NSE,E,21339,EQUITY,0,STEELXIND
NSE,E,2134,EQUITY,0,698AS31
NSE,E,21348,EQUITY,0,IBLFL
NSE,E,2135,EQUITY,0,705PN31
NSE,E,21362,EQUITY,0,SALASAR
NSE,E,2137,EQUITY,0,695RJ31
NSE,E,21375,EQUITY,0,702BR30
NSE,E,21383,EQUITY,0,PALASHSECU
NSE,E,21389,EQUITY,0,66GA30
NSE,E,21390,EQUITY,0,649KA30
NSE,E,21392,EQUITY,0,MAGADSUGAR
NSE,E,21394,EQUITY,0,757NHB31
NSE,E,21399,EQUITY,0,GANGESSECU
NSE,E,2140,EQUITY,0,694UP31
NSE,E,21401,EQUITY,0,TATAGOLD
NSE,E,21410,EQUITY,0,AVADHSUGAR
NSE,E,21419,EQUITY,0,651KA31
NSE,E,2142,EQUITY,0,MFSL
NSE,E,21422,EQUITY,0,647GJ30
NSE,E,21423,EQUITY,0,MOM100
NSE,E,21427,EQUITY,0,THEINVEST
NSE,E,21428,EQUITY,0,TATSILV
NSE,E,2143,EQUITY,0,704MZ33
NSE,E,2144,EQUITY,0,BDL
NSE,E,21451,EQUITY,0,APS
NSE,E,2146,EQUITY,0,698HR41
NSE,E,21463,EQUITY,0,793THDC34
NSE,E,21469,EQUITY,0,OPTIEMUS
NSE,E,2147,EQUITY,0,696RJ41
NSE,E,21470,EQUITY,0,771REC27
NSE,E,21478,EQUITY,0,NEXT50BETA
NSE,E,21484,EQUITY,0,STEL
NSE,E,21485,EQUITY,0,764REC34
NSE,E,2149,EQUITY,0,697WB36
NSE,E,21494,EQUITY,0,764AP31
NSE,E,21496,EQUITY,0,768AS31
NSE,E,21499,EQUITY,0,768CG32
NSE,E,2150,EQUITY,0,697RJ51
NSE,E,21500,EQUITY,0,764GJ33
NSE,E,21501,EQUITY,0,SIS
NSE,E,21502,EQUITY,0,767CG33
NSE,E,21503,EQUITY,0,764GJ34
NSE,E,21508,EQUITY,0,COCHINSHIP
NSE,E,21509,EQUITY,0,767HP34
NSE,E,21510,EQUITY,0,767AP38A
NSE,E,21512,EQUITY,0,764HP39
NSE,E,21513,EQUITY,0,768KA39
NSE,E,21539,EQUITY,0,773BR39A
NSE,E,21540,EQUITY,0,769KA40
NSE,E,21542,EQUITY,0,76TS43
NSE,E,21543,EQUITY,0,76AP44
NSE,E,21547,EQUITY,0,76TS47
NSE,E,21548,EQUITY,0,756TN54
NSE,E,21549,EQUITY,0,655AP28
NSE,E,21550,EQUITY,0,727AS29
NSE,E,21551,EQUITY,0,HALEOSLABS
NSE,E,21572,EQUITY,0,835SMFG27
NSE,E,21578,EQUITY,0,COMSYN
NSE,E,21614,EQUITY,0,ABCAPITAL
NSE,E,21615,EQUITY,0,875GFL27
NSE,E,21621,EQUITY,0,757IRFC29
NSE,E,21623,EQUITY,0,APEX
NSE,E,21624,EQUITY,0,840TPL28
NSE,E,21642,EQUITY,0,729BR30
NSE,E,21643,EQUITY,0,729AP30
NSE,E,21644,EQUITY,0,724AP33
NSE,E,21645,EQUITY,0,724AP35
NSE,E,21646,EQUITY,0,728JK30
NSE,E,21650,EQUITY,0,66GJ29
NSE,E,21651,EQUITY,0,730JK29
NSE,E,21677,EQUITY,0,840TPL27
NSE,E,2168,EQUITY,0,RAJMET
NSE,E,21683,EQUITY,0,BRNL
NSE,E,21684,EQUITY,0,840TPL29
NSE,E,21690,EQUITY,0,DIXON
NSE,E,21691,EQUITY,0,MAXPOSURE
NSE,E,21697,EQUITY,0,MANAV
NSE,E,21704,EQUITY,0,DCAL
NSE,E,21705,EQUITY,0,MEDIASSIST
NSE,E,21710,EQUITY,0,723KA28
NSE,E,21711,EQUITY,0,68PN26
NSE,E,21713,EQUITY,0,LASA
NSE,E,21716,EQUITY,0,665PN50
NSE,E,21717,EQUITY,0,73PN34
NSE,E,21719,EQUITY,0,67PN30
NSE,E,21726,EQUITY,0,MATRIMONY
NSE,E,21735,EQUITY,0,737GR2054
NSE,E,21740,EQUITY,0,CHOLAHLDNG
NSE,E,21741,EQUITY,0,775SIDBI27
NSE,E,21747,EQUITY,0,EDUCOMP
NSE,E,21749,EQUITY,0,CAPACITE
NSE,E,21750,EQUITY,0,LIQUIDCASE
NSE,E,2176,EQUITY,0,AKG
NSE,E,21760,EQUITY,0,832TFSIL29
NSE,E,21767,EQUITY,0,83645TFS27
NSE,E,21770,EQUITY,0,ICICIGI
NSE,E,21786,EQUITY,0,672PN30
NSE,E,21789,EQUITY,0,697PN40
NSE,E,21792,EQUITY,0,MPTODAY
NSE,E,21794,EQUITY,0,DAVANGERE
NSE,E,21808,EQUITY,0,SBILIFE
NSE,E,2181,EQUITY,0,BOSCHLTD
NSE,E,21818,EQUITY,0,773KA41
NSE,E,21820,EQUITY,0,767KA42
NSE,E,21824,EQUITY,0,CADSYS
NSE,E,21825,EQUITY,0,77AP42
NSE,E,21827,EQUITY,0,766WB43
NSE,E,21828,EQUITY,0,TEXRAIL
NSE,E,21829,EQUITY,0,759TN44
NSE,E,2183,EQUITY,0,TSFINV
NSE,E,21830,EQUITY,0,759TS46
NSE,E,21840,EQUITY,0,DIAMONDYD
NSE,E,21841,EQUITY,0,758TN54
NSE,E,21842,EQUITY,0,766RJ31
NSE,E,21849,EQUITY,0,767CG31
